PromptEnergy_MeV,Geoneutrinos,Accidentals,Li9_He8,C13_alpha_n_O16,FastNeutrons,WorldReactor_antinu,AtmosphericNC
2.965260545905707,0.0,0.3377483443708609,0.8543046357615895,0.0,0.0,2.5033112582781456,0.0
2.9875930521091814,0.0,0.17880794701986755,0.8576158940397353,0.0,0.0,2.533112582781457,0.0
3.009925558312655,0.0,0.059602649006622516,0.860927152317881,0.0,0.0,2.5671712393566697,0.0
3.032258064516129,0.0,0.0,0.8642384105960267,0.0,0.0,2.6054872280037844,0.0
3.054590570719603,0.0,0.059602649006622516,0.8642384105960267,0.0,0.0,2.652317880794702,0.0
3.076923076923077,0.0,0.11920529801324503,0.8642384105960267,0.0,0.0,2.7076631977294223,0.0
3.099255583126551,0.0,0.11920529801324503,0.8642384105960267,0.0,0.0,2.758751182592242,0.0
3.1215880893300247,0.0,0.11920529801324503,0.8642384105960267,0.0,0.0,2.814096499526963,0.0
3.1439205955334986,0.0,0.11920529801324503,0.8642384105960267,0.0,0.0,2.865184484389782,0.0
3.166253101736973,0.0,0.11920529801324503,0.8642384105960267,0.0,0.0,2.920529801324503,0.0
3.1885856079404467,0.0,0.059602649006622516,0.8642384105960267,0.0,0.0,2.971617786187322,0.0
3.2109181141439205,0.0,0.0,0.8642384105960267,0.0,0.0,3.0184484389782402,0.0
3.2332506203473947,0.0,0.0,0.8642384105960267,0.0,0.0,3.056764427625355,0.0
3.255583126550868,0.0,0.0,0.8642384105960267,0.0,0.0,3.095080416272469,0.0
3.2779156327543424,0.0,0.0,0.8642384105960267,0.0,0.0,3.120624408703879,0.0
3.3002481389578167,0.0,0.0,0.8642384105960267,0.0,0.0,3.141911069063387,0.0
3.32258064516129,0.0,0.0,0.8642384105960267,0.0,0.0,3.1504257332071903,0.0
3.3449131513647643,0.0,0.0,0.8642384105960267,0.0,0.0,3.1419110690633865,0.0
3.367245657568238,0.0,0.0,0.8642384105960267,0.0,0.0,3.116367076631977,0.0
